point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV,kspace_v3_ab_common_meV,kspace_v3_ab_orbital_selective_meV,kspace_v3_c_meV,kspace_d_a_meV,kspace_d_b_meV,kspace_d_c_meV
345,13.94915806558266,-7.690556713914438,-5.42236508153362,3.129300675834111,10.819857389748549,-5.42236508153362,3,2.6407442894293542e-14,3.1164131180641452,6.506713182049196,-4.996234104493012,9.623126300113341,-3.3903000639850505,-4.996234104493012
346,14.02695518253973,-8.029371121225806,-5.15197493657339,2.998792030656962,11.028163151882769,-5.15197493657339,4,2.161031364628563e-14,2.9287346392041735,6.754260566410418,-4.66684806102449,9.682995205614592,-3.825525927206244,-4.66684806102449
347,14.101586275519283,-8.378591622460235,-4.86954045647653,2.861497326529525,11.24008894898976,-4.86954045647653,3,8.140289677804162e-15,2.7381124630545766,7.101055996924848,-4.338221947830467,9.839168459979424,-4.362943533870272,-4.338221947830467
348,14.172772309601733,-8.737265162983972,-4.575764492987583,2.71775357330888,11.455018736292852,-4.575764492987583,3,8.702335715267317e-15,2.5523658652153034,7.550317826508188,-4.020585877068989,10.102683691723492,-4.997951961292884,-4.020585877068989
349,14.240315488261404,-9.104454320690778,-4.271409790908913,2.567930583785314,11.672384904476091,-4.271409790908913,4,1.5587468005037626e-14,2.378102379631063,8.094849569477265,-3.722799806654162,10.472951949108328,-5.716747189846203,-3.722799806654162
350,14.304104128067658,-9.479245413931585,-3.9572956890327657,2.4124293570680377,11.891674770999622,-3.9572956890327657,4,1.637720085286689e-14,2.2196411547288784,8.713112859743587,-3.451108516263345,10.932754014472465,-6.493471705014709,-3.451108516263345
351,14.364116022840689,-9.8607558887439,-3.634294054042716,2.251680067048394,12.112435955792291,-3.634294054042716,3,1.6280579355608324e-14,2.0782838401221,9.367629531010875,-3.20826883649536,11.445913371132976,-7.289345690888775,-3.20826883649536
352,14.42042026738843,-10.248140956653565,-3.3033244463747446,2.0861396553674325,12.334280612020995,-3.3033244463747446,3,5.024295867788081e-15,1.9520967999979741,10.008638907650651,-2.993223392952455,11.960735707648626,-8.056542107652676,-2.993223392952455
353,14.473177531912334,-10.64059947366854,-2.9653485185538417,1.9162890291218977,12.556888502790436,-2.9653485185538417,4,2.017553536077896e-14,1.8362699622634873,10.583706040159127,-2.801383533036258,12.419976002422615,-8.747436077895639,-2.801383533036258
354,14.522638796162866,-11.03737906809922,-2.621363647405775,1.742629864031823,12.780008932131045,-2.621363647405775,4,1.811535637441176e-14,1.724003207972193,11.050854649377019,-2.625455159022089,12.774857857349211,-9.326851441404827,-2.625455159022089
355,14.569142568225423,-11.437780539831667,-2.272395802265688,1.565681014196878,13.003461554028544,-2.272395802265688,4,2.040878629308206e-14,1.6077709770850142,11.390662167136773,-2.4566294744653794,12.998433144221787,-9.782891190051759,-2.4566294744653794
356,14.613110627301944,-11.841161567036115,-1.9194916523369128,1.3859745301329136,13.22713609716903,-1.9194916523369128,4,1.5587468005037626e-14,1.4807535459446761,11.61283771371924,-2.2858947335463062,13.093591259663915,-10.132084167774563,-2.2858947335463062
357,14.655042343885262,-12.246939768455068,-1.56370991813983,1.2040512877150968,13.450991056170164,-1.56370991813983,4,1.464821375527116e-14,1.3382079300168923,11.754908076386162,-2.1052177051246797,13.093116006403054,-10.41670014636927,-2.1052177051246797
358,14.695507645096429,-12.65459518081918,-1.206111974867104,1.020456232138625,13.675051412957805,-1.206111974867104,3,1.5072887603364242e-14,1.1785724837551632,11.873447513408095,-1.9083870922293709,13.052019997163258,-10.694875029652932,-1.9083870922293709
359,14.735138708317807,-13.06367222204791,-0.847751719632322,0.8357332431349498,13.89940546518286,-0.847751719632322,3,1.004859173557616e-14,1.004131091907994,12.030421795101526,-1.691379748806468,13.03455288700952,-11.026290703193533,-1.691379748806468
360,14.774620483053909,-13.473781222165575,-0.4896647200369828,0.6504196304441665,14.124200852609745,-0.4896647200369828,3,1.475552811121985e-14,0.8210735316011797,12.278092484741618,-1.4521690337150992,13.099166016342798,-11.45701895314044,-1.4521690337150992
361,14.81468015937754,-13.884599615827076,-0.1328566678620106,0.4650402717752318,14.349639887602308,-0.1328566678620106,3,1.5072887603364242e-14,0.6387575125855789,12.64585155044388,-1.1899142081197391,13.284609063029459,-12.0070940378583,-1.1899142081197391
362,14.856075721260511,-14.295872903599928,0.2217088316993835,0.2801014088302915,14.57597431243022,0.2217088316993835,3,1.004859173557616e-14,0.4679206132806592,13.131958359701008,-0.9034511074528071,13.599878972981667,-12.664037746420348,-0.9034511074528071
363,14.89958374409813,-14.70741550447383,0.5731230992451435,0.0960841198121498,14.80349962428598,0.5731230992451435,4,9.565974336450906e-15,0.3175868100135296,13.702721075879966,-0.5890048684123366,14.020307885893496,-13.385134265866435,-0.5890048684123366
364,14.945986617008556,-15.119111640506468,0.9205458100178012,-0.0865625117489559,15.032549128757513,0.9205458100178012,3,6.4047456679787536e-15,0.1906180456853384,14.300884799456066,-0.23719284739520585,14.491502845141405,-14.110266753770727,-0.23719284739520585
365,14.996059390855969,-15.530916417518858,1.2632189763289663,-0.2674285133314447,15.263487904187414,1.2632189763289663,4,3.1974423109204515e-14,0.07845752091367961,14.863192177804715,0.1701624126128489,14.941649698718395,-14.784734656891034,0.1701624126128489
366,15.05055647091174,-15.94285729539861,1.600481459223663,-0.4461504122434352,15.496706883155175,1.600481459223663,4,2.3832327871173825e-14,-0.043350329625127665,15.343888111759252,0.6620821499667461,15.300537782134125,-15.38723844138438,0.6620821499667461
367,15.11019838685145,-16.355036180844888,1.9317840106042952,-0.6224188969967193,15.732617283848167,1.9317840106042952,4,6.4047456679787536e-15,-0.2161133786057307,15.73696928389464,1.277114817160111,15.52085590528891,-15.95308266250037,1.277114817160111
368,15.17565888039903,-16.76763242866631,2.256704892758393,-0.7959867741336399,15.97164565453267,2.256704892758393,3,1.475552811121985e-14,-0.49220654330045216,16.08719775224424,2.056151524161414,15.594991208943787,-16.57940429554469,2.056151524161414
369,15.247552550279574,-17.180907111508752,2.574966196699817,-0.9666772806145892,16.214229830894162,2.574966196699817,3,7.944109290391274e-15,-0.9206758894131167,16.48104223279615,3.028173665663949,15.560366343383032,-17.401718122209267,3.028173665663949
370,15.326423283088756,-17.595209021906996,2.88645109585586,-1.13439286940912,16.460816152497877,2.88645109585586,3,1.5888218580782548e-14,-1.5260754633093194,17.015540935841326,4.191087423114867,15.489465472532007,-18.541616399150644,4.191087423114867
371,15.412733675078805,-18.01098301984522,3.191222444570983,-1.2991246723832086,16.711858347462012,3.191222444570983,3,7.32410687763558e-15,-2.2874854931230892,17.75417145423588,5.494282850684997,15.466685961112791,-20.04165694735897,5.494282850684997
372,15.5068556114207,-18.428781557152806,3.489543387521785,-1.4609629728660538,16.967818584286753,3.489543387521785,3,1.004859173557616e-14,-3.1282915048032574,18.688720290845417,6.83256670640209,15.56042878604216,-21.817011795648675,6.83256670640209
373,15.60906211347111,-18.849280535063887,3.781901027199624,-1.6201092107963886,17.229171324267497,3.781901027199624,3,1.004859173557616e-14,-3.926000943862348,19.727716043422557,8.059560143434979,15.801715099560209,-23.653716987284906,8.059560143434979
374,11.96054923607587,-35.46486687052847,24.019571744406445,-11.7521588172263,23.71270805330217,24.019571744406445,6,1.5987211554602254e-14,-4.543738934398124,20.721459317797294,9.02134384452136,16.17772038339917,-25.265198252195418,9.02134384452136
375,15.83828669730738,-19.701840122462112,4.351971841958305,-1.9317767125773664,17.770063409884745,4.351971841958305,5,1.004859173557616e-14,-4.873914908300518,21.51502482783008,9.600749982987786,16.641109919529562,-26.388939736130595,9.600749982987786
376,15.965300751712569,-20.13611205386717,4.632073877880857,-2.085405651077301,18.050706402789867,4.632073877880857,5,1.7763568394002505e-15,-4.876243372386102,22.004732211221587,9.755122638889025,17.128488838835484,-26.88097558360769,9.755122638889025
377,16.10038264881104,-20.57760948359482,4.911100701559223,-2.238613417391891,18.33899606620293,4.911100701559223,3,1.464821375527116e-14,-4.592775282876284,22.171329830788977,9.531037986608574,17.578554547912695,-26.76410511366526,9.531037986608574
378,16.24322812415638,-21.028190025409653,5.191301344633165,-2.392480950626636,18.635709074783016,5.191301344633165,3,2.161031364628563e-14,-4.132758787302325,22.076857292796827,9.049168740185696,17.9440985054945,-26.209616080099153,9.049168740185696
379,14.152614488995264,-34.04990002400665,20.27603151169168,-9.94864276750569,24.10125725650096,20.27603151169168,5,2.5680492922932105e-14,-3.634508025822884,21.833000983463766,8.466070222811318,18.19849295764088,-25.46750900928665,8.466070222811318
380,16.550332706561747,-21.96670467671781,5.767551272899324,-2.708185985078032,19.25851869163978,5.767551272899324,5,2.7114910356960115e-14,-3.221621278960595,21.562794482911777,7.9293620843590435,18.341173203951183,-24.78441576187237,7.9293620843590435
381,16.713285674220437,-22.46174923583588,6.072187635690631,-2.8742317808077225,19.58751745502816,6.072187635690631,5,4.263256414560601e-14,-2.9713637754160205,21.37601271269586,7.5434595906075765,18.40464893727984,-24.34737648811188,7.5434595906075765
382,16.881336333182297,-22.980967190177584,6.3960942738317215,-3.0498154284976438,19.931151761679946,6.3960942738317215,4,1.2610882542175865e-13,-2.9047236499749745,21.364121892680828,7.355453684156989,18.459398242705852,-24.268845542655804,7.355453684156989
383,15.777045127638011,-32.6338720110733,17.126305478572437,-8.428413441717645,24.205458569355656,17.126305478572437,5,1.1202320866791781e-13,-2.9965021846289943,21.604272524973208,7.360399633940149,18.607770340344214,-24.600774709602202,7.360399633940149
384,16.168572786878098,-32.18990118686342,16.264177083749516,-8.010664199992663,24.17923698687076,16.264177083749516,4,7.944109290391274e-15,-3.196167415824004,22.15465503657662,7.518037854014664,18.958487620752617,-25.350822452400624,7.518037854014664
385,17.401621010693614,-24.79333068384185,7.60835992380287,-3.695854836574119,21.09747584726773,7.60835992380287,5,1.6758116906701664e-14,-3.4488991040034698,23.029533275924685,7.771516209149631,19.580634171921215,-26.478432379928154,7.771516209149631
386,17.571041858672366,-25.569950274366597,8.189865466087607,-3.999454207847114,21.57049606651948,8.189865466087607,4,5.0368409456630393e-14,-3.709883016823975,24.15720658040409,8.061819649102176,20.447323563580113,-27.867089597228066,8.061819649102176
387,17.723390275586524,-26.590573786464542,9.033023240843058,-4.433591755439009,22.15698203102553,9.033023240843058,7,1.4210854715202004e-14,-3.950013909709096,25.339682397735633,8.336204917095314,21.389668488026537,-29.28969630744473,8.336204917095314
388,17.802406632373206,-28.461813358340173,10.800772272836843,-5.329703362983484,23.13210999535669,10.800772272836843,4,0.0980440828859554,-4.15488038227017,26.24131698603994,8.552304145629694,22.08643660376977,-30.396197368310112,8.552304145629694
389,18.07483700637916,-28.523842205995766,10.566603297246862,-5.224502599808304,23.299339606187463,10.566603297246862,7,0.4933185804458786,-4.320260104063588,26.43053018770303,8.680649928306824,22.110270083639442,-30.75079029176662,8.680649928306824
390,18.079814596805505,-28.467877141130806,10.505649410711785,-5.1940312721626505,23.27384586896816,10.505649410711785,1,0.8650654115497133,-4.446940931965466,25.482608074296774,8.707526495879957,21.035667142331306,-29.929549006262242,8.707526495879957
391,18.59186302716707,-28.70098654347742,10.18154161571242,-5.054561758155176,23.64642478532225,10.18154161571242,8,1.260127283745123,-4.536609064505079,23.124801142506826,8.638196963125322,18.588192078001747,-27.661410207011905,8.638196963125322
392,18.59750959237517,-28.62841065472288,10.103293159086132,-5.015450531173855,23.612960123549023,10.103293159086132,2,1.6040085694427368,-4.589603580014747,19.374921029470315,8.498670211994604,14.785317449455569,-23.96452460948506,8.498670211994604
393,18.600836190476254,-28.585313361447557,10.056838755595784,-4.992238585485648,23.593074775961902,10.056838755595784,2,1.966227764515684,-4.604748114242467,14.605647899951391,8.333161126940642,10.000899785708924,-19.210396014193858,8.333161126940642
394,18.603303210882952,-28.56104713034791,10.03003100189948,-4.978871959732478,23.58217517061543,10.03003100189948,4,2.335696020130882,-4.581057771884925,9.476389713762991,8.195060035295716,4.895331941878066,-14.057447485647916,8.195060035295716
395,18.60949939759139,-28.48057970568736,9.94325110332412,-4.935540154047986,23.545039551639377,9.94325110332412,2,2.7068422356050728,-4.520644770265153,4.722919915820797,8.131874703161802,0.2022751455556442,-9.24356468608595,8.131874703161802
396,19.787127837380904,-29.051366806898077,9.239721222040624,-4.632119484758585,24.41924732213949,9.239721222040624,5,3.053765104973083,-4.4315949403353345,0.8705999913938351,8.168462824560777,-3.5609949489414996,-5.3021949317291694,8.168462824560777
397,19.79277419283965,-28.930930265881862,9.11363034837824,-4.569078036521104,24.36185222936076,9.11363034837824,1,3.364202486522553,-4.3292531938395165,-1.9985942672422279,8.295854577715717,-6.327847461081745,-2.3306589265972883,8.295854577715717
398,19.79277419283965,-28.930930265881862,9.11363034837824,-4.569078036521104,24.36185222936076,9.11363034837824,0,3.683058185799904,-4.234658902661825,-4.290539129603297,8.472565847508259,-8.525198032265122,0.05588022694147199,8.472565847508259
399,19.79718651639887,-28.819570293405334,8.997846882900145,-4.511191888503234,24.308378404902104,8.997846882900145,1,4.007431838913013,-4.169980679603201,-6.699571362772256,8.640429298461545,-10.869552042375457,2.5295906831690553,8.640429298461545
400,19.79718651639887,-28.819570293405334,8.997846882900145,-4.511191888503234,24.308378404902104,8.997846882900145,0,4.339902163814502,-4.152332767896846,-9.842473864005063,8.749462395260995,-13.994806631901909,5.690141096108217,8.749462395260995
401,-29.336463576607557,20.693870111856658,8.547171162192168,-4.321296732375448,-25.015166844232105,8.547171162192168,7,4.448039841795145,-4.188466445896429,-13.910510815013707,8.78048936097698,-18.098977260910136,9.722044369117278,8.78048936097698
402,-29.32009400673659,20.610099110628187,8.603656584731798,-4.354997448054201,-24.96509655868239,8.603656584731798,6,3.950697366708242,-4.272735749919818,-18.530125007276396,8.754259893878036,-22.802860757196214,14.257389257356579,8.754259893878036
403,-29.409672375514557,20.51891489512383,8.774622759960847,-4.445378740195361,-24.964293635319198,8.774622759960847,9,3.455676140171813,-4.389328979013574,-22.912551760989526,8.722362618513273,-27.3018807400031,18.523222781975953,8.722362618513273
404,-29.42110273170181,20.433515040943742,8.86276623223082,-4.493793845379033,-24.927308886322777,8.86276623223082,8,2.966558028055394,-4.517782313218307,-26.21129038788292,8.744628375717674,-30.729072701101224,21.693508074664614,8.744628375717674
405,-29.49505579171948,20.33483640786595,9.027805773437576,-4.580109691926763,-24.914946099792715,9.027805773437576,5,2.484439365282667,-4.639382780659725,-27.896053348654114,8.864273706259393,-32.53543612931384,23.25667056799439,8.864273706259393
406,-29.474787047793694,20.24261530825051,9.093240174096897,-4.616085869771592,-24.858701178022105,9.093240174096897,4,2.0140790065540704,-4.741969159049791,-27.957839146590192,9.092060392416014,-32.69980830563998,23.2158699875404,9.092060392416014
407,-29.57158230122264,20.13630165785276,9.290879855986129,-4.717640321684941,-24.8539419795377,9.290879855986129,5,1.556409060122016,-4.821738425721193,-26.867365185300116,9.404942605354647,-31.68910361102131,22.045626759578923,9.404942605354647
408,-29.561915131733823,20.002644497857027,9.410418994574233,-4.779635316938398,-24.782279814795423,9.410418994574233,6,1.1109517611888875,-4.882171252632975,-25.341926209411433,9.757157719670872,-30.22409746204441,20.459754956778458,9.757157719670872
409,-29.6011212869809,19.880690981997304,9.568110898542717,-4.860215152491797,-24.7409061344891,9.568110898542717,7,0.6869711552999747,-4.931247517217709,-24.055450826907315,10.096824888639562,-28.986698344125024,19.124203309689605,10.096824888639562
410,-29.654715836136944,19.75897325305914,9.740898603612424,-4.947871291538903,-24.70684454459804,9.740898603612424,5,0.2847948650910314,-4.978341204993609,-23.422510131612082,10.380679054593259,-28.40085133660569,18.444168926618474,10.380679054593259
411,-30.6618394382658,19.57162193729628,10.933747763239175,-5.54510875048476,-25.11673068778104,10.933747763239175,7,8.881784197001252e-15,-5.031733774734108,-23.523162562668176,10.58249008845533,-28.554896337402283,18.49142878793407,10.58249008845533
412,-31.831252099560903,19.360212983046107,12.313793797782434,-6.235519558257398,-25.595732541303505,12.313793797782434,6,7.32410687763558e-15,-5.0970200429271735,-24.160449822442505,10.694506580035254,-29.25746986536968,19.06342977951533,10.694506580035254
413,-26.99330487441203,19.53655523407942,7.299526231498095,-3.728374820166305,-23.264930054245724,7.299526231498095,6,2.2539441496237917e-14,-5.176194402431628,-24.9942358524442,10.723903061228535,-30.170430254875825,19.818041450012572,10.723903061228535
414,-26.549640834858295,19.43392145510988,6.95925888056709,-3.557859689874208,-22.99178114498409,6.95925888056709,4,1.5987211554602254e-14,-5.267063391284854,-25.68513851027682,10.687041119259838,-30.952201901561672,20.418075118991965,10.687041119259838
415,-26.20719174162688,19.322051051235665,6.730124060185673,-3.442570345195609,-22.764621396431277,6.730124060185673,6,3.552713678800501e-15,-5.362802133601048,-26.000066612366147,10.60383743812115,-31.362868745967194,20.6372644787651,10.60383743812115
416,-33.759967013894766,18.56472699091385,15.04228490201672,-7.597620011490456,-26.16234700240431,15.04228490201672,5,1.7763568394002505e-14,-5.4518280688483,-25.85866166469315,10.493498956860103,-31.310489733541452,20.40683359584485,10.493498956860103
417,-25.7117673274268,19.075893703141706,6.485531339659485,-3.3179368121425465,-22.39383051528425,6.485531339659485,6,2.1972320632906735e-14,-5.518528338480819,-25.32412901434109,10.37196802220272,-30.84265735282191,19.80560067586027,10.37196802220272
418,-34.27844993284903,18.13487721651037,15.996325585065808,-8.071786358169327,-26.206663574679705,15.996325585065808,5,7.32410687763558e-15,-5.545517987230643,-24.556500207021013,10.25086858568007,-30.102018194251656,19.01098221979037,10.25086858568007
419,-25.377609619187712,18.804187845888823,6.429680714055692,-3.286710886649443,-22.09089873253827,6.429680714055692,5,1.5987211554602254e-14,-5.5177805352117595,-23.751047030985166,10.137529678598066,-29.268827566196926,18.233266495773407,10.137529678598066
420,-25.250988252196603,18.659887301499666,6.451203414426554,-3.295550475348469,-21.955437776848136,6.451203414426554,3,1.0658141036401504e-14,-5.428148692641579,-23.081809230260546,10.035651706572956,-28.509957922902124,17.65366053761897,10.035651706572956
421,-25.14416847355289,18.510506024899158,6.497870676916161,-3.3168312243268705,-21.827337249226023,6.497870676916161,5,8.881784197001252e-15,-5.282383315508775,-22.66313338341481,9.946256423859847,-27.945516698923583,17.380750067906035,9.946256423859847
422,-34.963418221317426,17.188732454271936,17.64318538565661,-8.887342883522745,-26.07607533779468,17.64318538565661,5,1.6758116906701664e-14,-5.101296987707098,-22.533807664538294,9.868660196604646,-27.635104652245392,17.432510676831196,9.868660196604646
423,-24.973639232022407,18.198267107046345,6.648271079099714,-3.387686062488031,-21.585953169534378,6.648271079099714,5,7.32410687763558e-15,-4.917762551331811,-22.661437790228423,9.801313945317869,-27.579200341560234,17.74367523889661,9.801313945317869
424,-24.90313436263668,18.036379471071843,6.744082727017615,-3.4333774457824173,-21.46975691685426,6.744082727017615,3,1.004859173557616e-14,-4.768357415270738,-22.96079548667422,9.742457168616326,-27.729152901944957,18.19243807140348,9.742457168616326
425,-24.83860196277654,17.87135961692857,6.848949839949391,-3.4836211729239857,-21.354980789852554,6.848949839949391,3,3.552713678800501e-15,-4.682118711414315,-23.31914733983268,9.690622100656425,-28.001266051246994,18.637028628418363,9.690622100656425
426,-24.77753756269237,17.70379241205998,6.959704294495278,-3.5368725753161936,-21.24066498737617,6.959704294495278,5,8.881784197001252e-15,-4.670877914531683,-23.622809590519697,9.645068211468944,-28.29368750505138,18.951931675988014,9.645068211468944
427,-24.71770908990807,17.53429855745624,7.073414865154065,-3.5917052662259152,-21.126003823682154,7.073414865154065,3,1.004859173557616e-14,-4.725476694783406,-23.780685677276075,9.606203705221816,-28.50616237205948,19.05520898249267,9.606203705221816
428,-24.65713763205173,17.36352818207687,7.187374743602479,-3.646804724987432,-21.010332907064303,7.187374743602479,3,1.1374233532693354e-14,-4.819633369428149,-23.74139579665444,9.575967139664023,-28.56102916608259,18.92176242722629,9.575967139664023
429,-24.59408658293628,17.192152238977812,7.299099637057815,-3.7009671719792343,-20.89311941095705,7.299099637057815,3,1.432144669219779e-14,-4.919674778707167,-23.501146640930063,9.558044555212456,-28.420821419637228,18.581471862222898,9.558044555212456
430,-24.527055095763867,17.020852048901954,7.406332022393194,-3.753101523430957,-20.77395357233291,7.406332022393194,3,1.5888218580782548e-14,-4.995816807698431,-23.100718866083028,9.557747551153518,-28.09653567378146,18.104902058384596,9.557747551153518
431,-24.454772881586763,16.85030740596515,7.507048178078897,-3.8022327378108063,-20.65254014377596,7.507048178078897,3,2.2748467065386707e-14,-5.03051149077021,-22.612348387656507,9.581415941108704,-27.642859878426716,17.581836896886298,9.581415941108704
432,-24.37619425917495,16.68118372887495,7.599465415249334,-3.8475052651500015,-20.52868899402495,7.599465415249334,3,2.61673702486864e-14,-5.021374338377771,-22.120143422880755,9.635327380665338,-27.141517761258527,17.098769084502983,9.635327380665338
433,-24.290490103131276,16.5141187908586,7.682047620176496,-3.888185656136336,-20.402304446994936,7.682047620176496,3,1.7763568394002505e-14,-4.978932021963245,-21.699580328589374,9.724245012622442,-26.67851235055262,16.720648306626128,9.724245012622442
434,-24.197036990862102,16.34970958016397,7.7535078555384,-3.9236637053490657,-20.27337328551304,7.7535078555384,3,2.2748467065386707e-14,-4.921342381495715,-21.40150095208379,9.849851123048206,-26.322843333579506,16.480158570588074,9.849851123048206
435,-24.0954034126764,16.188499825886137,7.812807348684067,-3.953451793395132,-20.14195161928127,7.812807348684067,5,1.4210854715202004e-14,-4.868631540958425,-21.243992053506158,10.009363580059818,-26.112623594464583,16.375360512547733,10.009363580059818
436,-23.98533336155952,16.030968672962718,7.859150698321504,-3.977182344298401,-20.00815101726112,7.859150698321504,3,7.944109290391274e-15,-4.838176774159809,-21.212690251263403,10.194616178339691,-26.050867025423212,16.374513477103594,10.194616178339691
437,-23.866727939235474,15.877520912617186,7.891977528730125,-3.994603513309144,-19.87212442592633,7.891977528730125,3,2.4161065164093013e-14,-4.841959020300106,-21.267766106077783,10.39183334617001,-26.10972512637789,16.425807085777677,10.39183334617001
438,-23.73962579433282,15.728479080254184,7.910951094132905,-4.005573357039318,-19.734052437293503,7.910951094132905,3,1.5987211554602254e-14,-4.885220293052391,-21.35484879177438,10.58226800521966,-26.24006908482677,16.46962849872199,10.58226800521966
439,-23.6041832548832,15.584077632113804,7.915944483024583,-4.010052811384695,-19.5941304434985,7.915944483024583,4,5.3290705182007506e-15,-4.965872871967487,-21.417332458388223,10.743794962989393,-26.38320533035571,16.451459586420736,10.743794962989393
440,-23.460654954163623,15.444459313590038,7.907025107499986,-4.0080978202867925,-19.45255713387683,7.907025107499986,3,7.105427357601002e-15,-5.074243706722253,-21.408138965109185,10.853434545956278,-26.482382671831438,16.33389525838693,10.853434545956278
441,-23.30937560873757,15.309673742126453,7.884438112527869,-3.99985093330556,-19.30952467543201,7.884438112527869,3,7.944109290391274e-15,-5.193260935563458,-21.29935696652874,10.89060245870341,-26.4926179020922,16.106096030965283,10.89060245870341
442,-23.150743425743343,15.179678149409868,7.848589236570233,-3.985532638166737,-19.165210787576605,7.848589236570233,5,1.004859173557616e-14,-5.299717327200712,-21.08798449549749,10.84066007219048,-26.387701822698205,15.788267168296779,10.84066007219048
443,-22.985205424835648,15.054340162379653,7.800027528578834,-3.965432631227999,-19.01977279360765,7.800027528578834,4,1.0658141036401504e-14,-5.367462766139659,-20.795731572100067,10.698137856140972,-26.163194338239727,15.428268805960407,10.698137856140972
444,-22.8132447831696,14.933442450145074,7.739428201888593,-3.939901166512264,-18.873343616657337,7.739428201888593,3,1.464821375527116e-14,-5.372974358816718,-20.461424992543503,10.46890893617587,-25.83439935136022,15.088450633726785,10.46890893617587
445,-22.635370165032587,14.816689023409529,7.667575799315609,-3.90934057081153,-18.726029594221057,7.667575799315609,3,1.6758116906701664e-14,-5.302608737983655,-20.126709731482684,10.170667711859375,-25.429318469466338,14.82410099349903,10.170667711859375
446,-22.452106888434976,14.703712943472569,7.585347764081635,-3.874196972481205,-18.57790991595377,7.585347764081635,3,1.464821375527116e-14,-5.159301758999872,-19.819100307999523,9.831337483288404,-24.978402066999394,14.659798548999651,9.831337483288404
447,-22.263989709733945,14.59408517851479,7.493698459405324,-3.834952265609578,-18.42903744412437,7.493698459405324,3,1.517719948885615e-14,-4.965439457321646,-19.539238720753996,9.485446291181924,-24.504678178075643,14.573799263432349,9.485446291181924
448,-22.07155697026884,14.487324335001896,7.39364365245708,-3.79211631763347,-18.279440652635365,7.39364365245708,3,1.5888218580782548e-14,-4.759129577379712,-19.25909951912844,9.168975561311287,-24.01822909650815,14.499969941748729,9.168975561311287
449,-21.875345839599937,14.382906991083736,7.286245470038818,-3.7462194242581006,-18.12912641534184,7.286245470038818,3,7.944109290391274e-15,-4.5835531254166915,-18.933664488759682,8.91358044758063,-23.517217614176374,14.35011136334299,8.91358044758063
450,-21.675888401037632,14.2802783661074,7.172597837293608,-3.6978050174651154,-17.978083383572518,7.172597837293608,3,7.105427357601002e-15,-4.472569091467201,-18.52178578492504,8.741291173991979,-22.99435487639224,14.04921669345784,8.741291173991979
451,-21.55887721282674,14.024766192155925,7.29314767764778,-3.767055510335408,-17.791821702491333,7.29314767764778,3,2.658607475875344e-14,-4.560195474094429,-18.561198170692514,8.888722717439826,-23.12139364478694,14.001002696598086,8.888722717439826
452,-21.434044301395875,13.761697500440352,7.412381165508601,-3.8361734004777617,-17.597870900918114,7.412381165508601,3,1.6280579355608324e-14,-4.687753787720195,-18.463636853781107,9.082414863006623,-23.1513906415013,13.775883066060914,9.082414863006623
453,-21.30115006916094,13.491123255580838,7.530019245989202,-3.905013406790051,-17.39613666237089,7.530019245989202,3,2.2469334198890888e-14,-4.842824408479086,-18.26556244248146,9.311576316628686,-23.108386850960546,13.422738034002375,9.311576316628686
454,-21.160016820129005,13.21311287808987,7.64582835456091,-3.973451971019568,-17.186564849109438,7.64582835456091,3,2.2539441496237917e-14,-5.007545340831264,-18.0107833568988,9.560481135459803,-23.018328697730063,13.003238016067534,9.560481135459803
455,-21.010527845277142,12.927754511096314,7.759619222528364,-4.041386667090416,-16.96914117818673,7.759619222528364,3,1.1374233532693354e-14,-5.162191871866048,-17.74310472073014,9.809513291742137,-22.905296592596187,12.580912848864093,9.809513291742137
456,-20.852625726991707,12.635155295446255,7.87124488941423,-4.108735215772726,-16.743890511218982,7.87124488941423,3,1.9131948672901813e-14,-5.288806556278997,-17.49922133521056,10.036600709805803,-22.788027891489556,12.210414778931563,10.036600709805803
457,-20.6863099419324,12.335441663076272,7.98059799174348,-4.175434139428064,-16.510875802504337,7.98059799174348,3,6.4047456679787536e-15,-5.374054829608834,-17.30343290761278,10.218968018491285,-22.677487737221615,11.929378078003946,10.218968018491285
458,-20.51163386130007,12.028759654539188,8.087607421356383,-4.2414371033804406,-16.270196757919628,8.087607421356383,3,1.8545709872538212e-14,-5.410791859385712,-17.165145080167093,10.335138813380656,-22.575936939552804,11.754353220781383,10.335138813380656
459,-20.3287012603532,11.715275262546538,8.192234463266582,-4.306712998903329,-16.021988261449867,8.192234463266582,3,8.881784197001252e-15,-5.398232655951152,-17.07933227034522,10.367116399748504,-22.47756492629637,11.681099614394068,10.367116399748504
460,-20.137662455051856,11.395174799667169,8.294468532846716,-4.371243827692344,-15.766418627359512,8.294468532846716,3,1.2932072993408848e-14,-5.340976330474707,-17.02945278262354,10.30264772631848,-22.370429113098247,11.688476452148834,10.30264772631848
461,-19.93871018336677,11.06866528510649,8.394322635004903,-4.4350224491301375,-15.503687734236628,8.394322635004903,3,1.2306961192854808e-14,-5.247347025868312,-16.991901558163633,10.137410768703521,-22.239248584031944,11.744554532295322,10.137410768703521
