path_rank,short_range_rank,c7_rank,path_mode,k_b_label,m_label,k_t_label,ac1_pattern,bc1_pattern,ac2_pattern,bc2_pattern,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
1,2,14,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,8.573430097893475,0.01203773290296084,16.54249813995656,6.9601789511843775,14.967468590222762,14.84961652469171,1.5750295497337987
3,1,14,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,False,False,8.57639972549684,1.0658141036401503e-14,14.935925570069012,6.935059434031507,16.453994565769854,14.8547600705803,1.5180689957008422
4,1,14,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,False,False,8.57639972549684,1.0658141036401503e-14,16.453994565769847,6.935059434031507,14.935925570069019,14.8547600705803,1.518068995700828
2,3,9,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,False,True,8.577198629521291,0.012526564339619739,14.926220951542815,6.780751060305017,15.823782849631508,14.85614381294102,0.8975618980886928
2,2,14,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,8.579756384045071,0.012455617269711894,14.929939615470495,6.876984862613549,16.55297551509105,14.860573973729498,1.6230358996205538
3,1,15,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,True,8.579945842772146,7.105427357601002e-15,15.025421751299634,5.571289272851107,15.074898544421972,14.860902125870727,0.04947679312233788
4,1,15,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,cyc,anti,False,True,8.579945842772146,7.105427357601002e-15,15.074898544421965,5.571289272851107,15.02542175129964,14.860902125870727,0.04947679312232367
1,1,16,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,False,8.592312986578984,0.014832434343716727,16.353927227874298,7.427626306250529,14.92037826565322,14.882322647288678,1.433548962221078
3,3,9,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,False,True,8.59345450966512,7.105427357601002e-15,14.970608942062356,6.8190419947089564,15.820201823078607,14.88429982327188,0.8495928810162514
4,3,9,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,False,True,8.59345450966512,7.105427357601002e-15,15.820201823078596,6.8190419947089564,14.970608942062363,14.88429982327188,0.8495928810162336
1,4,9,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,8.59423657866365,0.009787974560470758,15.885319400389363,6.851115986076501,15.036916235869704,14.885654406512364,0.8484031645196595
5,2,10,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,False,8.595464723206941,0.020188084152344743,14.933308069236475,3.317896962005434,15.00681551053911,14.887781615260378,0.07350744130263465
2,1,16,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,False,8.595767841946897,0.014930928141531297,14.882073527163715,7.368105198198593,16.376674136052515,14.888306632318708,1.494600608888799
3,2,14,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,8.598466681636614,1.0658141036401503e-14,14.985034524312226,6.935059179086326,16.546162039066814,14.892981159782783,1.5611275147545882
4,2,14,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,8.598466681636616,1.0658141036401503e-14,16.546162039066807,6.935059179086326,14.985034524312233,14.892981159782783,1.561127514754574
2,2,13,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.598911137070974,0.012411910418048677,15.042774796636495,4.872283879524341,15.094181486333671,14.893750979176795,0.05140668969717588
2,4,9,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,8.601034935135402,0.01001627841782593,15.010992267979903,6.76152393034448,15.894204260940448,14.897429505329397,0.8832119929605451
1,2,16,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,8.602323564754501,0.01345656134789408,16.52365731057176,7.447022073073245,14.95059349791388,14.899661477301818,1.57306381265788
2,2,16,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,8.606614875941707,0.013839578433305633,14.912387237964863,7.349525992164786,16.538181278992827,14.907094246309146,1.625794041027964
1,2,13,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.608456333169233,0.012868867157990849,15.09133917776023,5.050893945429514,15.024827805159152,14.910283743787184,0.06651137260107731
6,2,10,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,False,8.609145712311605,0.021224206111195798,14.959379510496909,3.3140102452853246,14.973674742022133,14.911477783487454,0.014295231525224494
2,2,15,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.610545234472506,0.015326723767415729,15.11393176022536,5.468906960266587,15.093184513362264,14.913901826976451,0.02074724686309537
1,3,12,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,True,True,8.614723252057074,0.014899210449190292,15.751062174223696,7.3135418915756425,14.934446077940274,14.921138365707838,0.8166160962834219
7,2,10,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,False,8.614932742866964,7.105427357601002e-15,14.938077059151153,3.25894487496012,14.98258296991369,14.921501214434286,0.044505910762536516
8,2,10,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,False,8.614932742866964,7.105427357601002e-15,14.98258296991368,3.25894487496012,14.93807705915116,14.921501214434286,0.04450591076252053
3,1,16,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,False,8.615370031995266,7.105427357601002e-15,14.929471863685622,7.415480951309782,16.385038346466043,14.922258621422104,1.4555664827804211
4,1,16,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,cyc,cyc,anti,cyc,True,False,8.615370031995266,7.105427357601002e-15,16.385038346466033,7.415480951309782,14.92947186368563,14.922258621422104,1.4555664827804033
3,4,9,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,8.617522381938022,7.105427357601002e-15,15.05973977883411,6.8190417472590275,15.886867502089498,14.925986600878625,0.8271277232553871
4,4,9,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,8.617522381938022,7.105427357601002e-15,15.886867502089487,6.8190417472590275,15.059739778834121,14.925986600878625,0.8271277232553658
2,3,12,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,True,True,8.619148789387815,0.01478872245244034,14.905227675939296,7.247101110641507,15.77399629405783,14.928803621215472,0.8687686181185352
3,2,13,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.619431775280164,7.105427357601002e-15,15.085626425510233,4.990215968362788,15.099600948777997,14.929293767158851,0.013974523267764383
4,2,13,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.619431775280164,7.105427357601002e-15,15.09960094877799,4.990215968362788,15.085626425510242,14.929293767158851,0.013974523267748395
1,2,15,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.620467931782875,0.015882860832459045,15.091935827421146,5.62787541781663,15.094086306287664,14.931088442866141,0.0021504788665183128
3,2,16,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,8.626406788569875,7.105427357601002e-15,14.965794014909731,7.415480711660433,16.535856945676823,14.941374844560096,1.570062930767092
4,2,16,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,8.626406788569875,7.105427357601002e-15,16.535856945676812,7.415480711660433,14.965794014909738,14.941374844560098,1.5700629307670741
5,2,11,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,8.627444661545928,0.023506736883188495,14.933261443313663,2.7515778367851236,15.008320946820865,14.943172493286424,0.0750595035072017
1,4,12,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,8.629026830185904,0.011386941555652896,15.872485930179478,7.3322723072846285,15.007813673013716,14.945912889757004,0.8646722571657612
4,2,15,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.63147308460501,7.105427357601002e-15,15.099600970085802,5.571289176135786,15.15141185539502,14.950149926699137,0.051810885309217625
3,2,15,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.63147308460501,7.105427357601002e-15,15.151411855395011,5.571289176135786,15.09960097008581,14.950149926699138,0.05181088530920164
2,4,12,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,8.633770457937938,0.011578195357024867,14.980731261734398,7.229072917553822,15.88561376386988,14.954129094035721,0.9048825021354823
3,3,12,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,True,True,8.636190228418991,7.105427357601002e-15,14.948550089764254,7.294487761684289,15.770591281737307,14.95832025945156,0.822041191973053
4,3,12,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,True,True,8.636190228418991,7.105427357601002e-15,15.770591281737296,7.294487761684289,14.948550089764263,14.95832025945156,0.8220411919730335
6,2,11,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,8.642190313345381,0.02481406648843887,14.959786472325709,2.7728775071902128,14.977881614297758,14.968712711393797,0.018095141972048978
7,2,11,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,8.646546129635517,7.105427357601002e-15,14.932384056183958,2.699754472928197,14.98258298255433,14.976257206516747,0.050198926370372376
8,2,11,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,8.646546129635517,7.105427357601002e-15,14.982582982554321,2.699754472928197,14.932384056183963,14.976257206516747,0.050198926370358166
3,4,12,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,8.651239569867604,7.105427357601002e-15,15.028550968436118,7.294487529201205,15.879394809595064,14.984386483461009,0.8508438411589463
4,4,12,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,8.651239569867604,7.105427357601002e-15,15.879394809595054,7.294487529201205,15.028550968436125,14.984386483461007,0.8508438411589285
2,3,1,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,8.653072383223092,0.042016090594096056,14.94584857097951,3.194584625028342,14.924223580452294,14.987561009313506,0.02162499052721678
5,2,13,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.65410560250428,0.024318740181239917,14.956434728349384,3.3208788482582414,14.999571034121015,14.989350597603886,0.043136305771630745
1,3,14,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,False,False,8.654228931870882,0.014260054006189904,15.799887317464004,6.945930290067343,14.956082181492532,14.989564210332903,0.843805135971472
1,3,1,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,8.654746348157552,0.04319524717488932,14.920102657477143,3.303522051961416,14.93138250561253,14.990460401630079,0.011279848135387738
2,4,1,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,False,8.662738986379642,0.029018164734758045,15.039054341522036,3.1760066352949377,14.92472209554772,15.004304057117256,0.11433224597431568
2,3,14,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,False,False,8.662872683419971,0.014362920702538418,14.926741834965336,6.898156029821992,15.815663671318418,15.004535627183925,0.8889218363530826
1,4,1,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,False,8.665912084190108,0.029917278605118724,14.927584184952774,3.323607219549681,15.016500004567343,15.00980002374237,0.08891581961456829
4,3,1,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,8.66594135774449,7.105427357601002e-15,14.929327294117222,3.2473972363266195,14.970611110656868,15.00985072702588,0.04128381653964652
3,3,1,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,8.66594135774449,7.105427357601002e-15,14.970611110656861,3.2473972363266195,14.92932729411723,15.00985072702588,0.041283816539630536
6,2,13,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.667019748641925,0.025302418890049694,14.951061790911993,3.320204092878042,14.996610807183462,15.011718554850656,0.0455490162714689
7,2,13,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.672400437735519,7.105427357601002e-15,14.960536192295702,3.258944840069962,14.970611724405126,15.021038181740487,0.01007553210942369
8,2,13,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,8.672400437735519,7.105427357601002e-15,14.970611724405117,3.258944840069962,14.960536192295711,15.021038181740488,0.010075532109405927
1,3,4,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,False,8.673851324397779,0.021546601011305455,14.919151011007354,1.794329343054222,14.936423355810028,15.023551191155551,0.0172723448026737
4,4,1,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,False,8.676819550333398,7.105427357601002e-15,14.929220796600633,3.2473969942396543,15.059742205719038,15.028692309284386,0.13052140911840482
3,4,1,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,False,8.676819550333398,7.105427357601002e-15,15.05974220571903,3.2473969942396543,14.929220796600642,15.028692309284386,0.13052140911838706
3,3,14,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,False,False,8.677261909076197,7.105427357601002e-15,14.97060895092646,6.935059306975688,15.820201638247376,15.029458497102084,0.8495926873209161
4,3,14,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,False,False,8.677261909076197,7.105427357601002e-15,15.820201638247365,6.935059306975688,14.970608950926469,15.029458497102086,0.8495926873208965
1,4,14,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,8.682094360498184,0.011892576503147012,15.883117572365652,6.966522879867728,15.037839525772307,15.037828548490074,0.8452780465933447
2,3,4,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,False,8.683183840395168,0.021130213216117966,14.947452887654773,1.649598154965782,14.925019753400688,15.039715583025478,0.022433134254084663
1,3,6,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,8.683359509027037,0.025121755015270253,14.91905357636513,2.282213184968387,14.980898303013037,15.04001985002117,0.06184472664790697
5,2,15,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.686825636864162,0.02783458789955162,14.950484072332134,2.7544670127480066,15.000945258302789,15.046023359540598,0.0504611859706543
2,4,2,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,True,8.688575755229811,0.03272038457043891,15.107265439521253,3.7243788780723204,14.924703014802514,15.049054653469163,0.18256242471873918
2,3,2,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,8.689962885992443,0.046115191216166806,14.989491490507712,3.7434492733323705,14.924231866450011,15.051457234426781,0.0652596240577008
2,4,14,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,8.69089608090021,0.012269951024819648,15.01180386937822,6.878355749779834,15.891699004721918,15.053073575420399,0.8798951353436983
4,3,4,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,False,8.691409870606012,7.105427357601002e-15,14.929327293830962,1.7262384242867834,14.970611087236042,15.053963485295254,0.04128379340508026
3,3,4,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,False,8.691409870606012,7.105427357601002e-15,14.970611087236033,1.7262384242867834,14.92932729383097,15.053963485295252,0.04128379340506427
1,3,2,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,8.691516957695402,0.0472764791068947,14.920008575213876,3.8317743005921194,14.974101571560508,15.054148965574914,0.05409299634663256
1,4,2,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,True,8.691559543008562,0.03361927554494315,14.927566989774121,3.852154829216903,15.084323571038686,15.05422272550096,0.15675658126456504
2,3,6,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,8.692729394290886,0.024718127517974864,14.991877032552194,2.1515805988455767,14.925025463874025,15.056248967359245,0.06685156867816922
1,3,5,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,True,False,8.694738461885489,0.02483655210558311,14.918379995913034,2.287516550505629,14.913036726833363,15.05972877450894,0.005343269079670421
1,1,17,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,cyc,anti,cyc,False,True,8.69905008395348,0.013047595158468539,16.43213311478004,4.817714979147544,14.929118817916951,15.067196722993735,1.503014296863089
1,3,16,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,True,False,8.699568447223305,0.016739006776639087,15.745334191963344,7.433791811271153,14.934813058596564,15.068094554513848,0.8105211333667803
4,3,6,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,8.700685402897577,7.105427357601002e-15,14.929327292944139,2.216318895984658,15.005686282001253,15.070029178491492,0.07635898905711436
3,3,6,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,8.700685402897577,7.105427357601002e-15,15.005686282001246,2.216318895984658,14.929327292944146,15.07002917849149,0.07635898905710015
6,2,15,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.700769884217241,0.029098344517507257,14.951436827480665,2.7789418544135613,14.994764976399019,15.07017550442944,0.043328148918353904
1,1,18,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,anti,anti,cyc,anti,cyc,True,True,8.701142376814435,0.013764249282935737,16.357838401468772,5.403184570647797,14.922363441855278,15.07082068053322,1.4354749596134937
4,4,2,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,True,8.702441067642754,7.105427357601002e-15,14.929220797288291,3.7812412908150894,15.11989116416592,15.073070079031197,0.1906703668776295
3,4,2,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,anti,False,True,8.702441067642754,7.105427357601002e-15,15.119891164165912,3.7812412908150894,14.9292207972883,15.073070079031197,0.19067036687761174
4,3,2,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,8.702527028719048,1.0658141036401503e-14,14.929327293230397,3.7812415372770234,15.005686314284615,15.07321896798281,0.07635902105421799
3,3,2,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,8.702527028719048,1.0658141036401503e-14,15.005686314284606,3.7812415372770234,14.929327293230402,15.07321896798281,0.07635902105420378
2,3,5,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,True,False,8.703856765567387,0.02435432402171145,14.92315352193729,2.115921807345714,14.92630063330725,15.075522139764828,0.0031471113699588216
7,2,15,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.704717067823811,7.105427357601002e-15,14.948879853315113,2.699754439226176,14.970611735479942,15.077012226982822,0.02173188216482913
8,2,15,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,8.704717067823811,7.105427357601002e-15,14.970611735479935,2.699754439226176,14.94887985331512,15.07701222698282,0.02173188216481492
4,4,14,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,8.705471909814626,1.7763568394002505e-14,15.88686745225096,6.935059052030494,15.059739795064282,15.0783196516626,0.8271276571866792
3,4,14,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,8.705471909814628,1.7763568394002505e-14,15.059739795064274,6.935059052030494,15.886867452250971,15.078319651662603,0.827127657186697
2,3,16,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,cyc,True,False,8.706019473786057,0.01680210167767271,14.905629567498401,7.369439552862402,15.764355167880613,15.079268060281516,0.8587256003822112
1,3,7,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,True,True,8.706383333303199,0.028755616654681404,14.91823682878204,2.8002517194163126,14.947313844883848,15.079898283452023,0.02907701610180702
